13,0,7.0,4.96,-0.26
13,0,8.0,4.96,-1.26
13,0,9.0,4.96,0.74
13,0,10.0,-0.72,27.02
13,0,11.0,1.28,27.02
13,0,12.0,0.28,27.02
13,0,13.0,0.28,26.02
13,0,14.0,0.28,28.02
13,1,0.0,-0.86,17.40
13,1,1.0,1.14,17.40
13,1,2.0,0.14,17.40
13,1,3.0,0.14,16.4
13,1,4.0,0.14,18.4
13,1,5.0,3.87,0.68
13,1,6.0,5.87,0.68
13,1,7.0,4.87,0.68
13,1,8.0,4.87,-0.32
13,1,9.0,4.87,1.68
13,1,10.0,-0.83,26.29
13,1,11.0,1.17,26.29
13,1,12.0,0.17,26.29
13,1,13.0,0.17,25.29
13,1,14.0,0.17,27.29
13,2,0.0,-3.76,25.98
13,2,1.0,-1.76,25.98
13,2,2.0,-2.76,25.98
13,2,3.0,-2.76,24.98
13,2,4.0,-2.76,26.98
13,2,5.0,3.8,0.77
13,2,6.0,5.8,0.77
13,2,7.0,4.80,0.77
13,2,8.0,4.80,-0.23
13,2,9.0,4.80,1.77
13,2,10.0,-2.2,25.96
13,2,11.0,-0.2,25.96
13,2,12.0,-1.20,25.96
13,2,13.0,-1.20,24.96
13,2,14.0,-1.20,26.96
14,0,0.0,4.06,0.54
14,0,1.0,6.06,0.54
14,0,2.0,5.06,0.54
14,0,3.0,5.06,-0.46
14,0,4.0,5.06,1.54
14,0,5.0,4.08,-0.12
14,0,6.0,6.08,-0.12
14,0,7.0,5.08,-0.12
14,0,8.0,5.08,-1.12
14,0,9.0,5.08,0.88
14,0,10.0,-0.35,24.95
14,0,11.0,1.65,24.95
14,0,12.0,0.65,24.95
14,0,13.0,0.65,23.95
14,0,14.0,0.65,25.95
14,1,0.0,-0.48,17.63
14,1,1.0,1.52,17.63
14,1,2.0,0.52,17.63
14,1,3.0,0.52,16.63
14,1,4.0,0.52,18.63
14,1,5.0,3.99,0.81
14,1,6.0,5.99,0.81
14,1,7.0,4.99,0.81
14,1,8.0,4.99,-0.19
14,1,9.0,4.99,1.81
14,1,10.0,-0.27,24.33
14,1,11.0,1.73,24.33
14,1,12.0,0.73,24.33
14,1,13.0,0.73,23.33
14,1,14.0,0.73,25.33
14,2,0.0,-2.53,24.61
14,2,1.0,-0.53,24.61
